source_dataset	source_path	row_number_0based	sample_id	page	pdf_page	row_index	source_split	quality	hanzi	candidate_headword	wupin	canonical_wupin	current_label	ipa_conversion_status	cleaning_flags	issue_type	ipa_from_wupin	wupin_back	errors
source_clean	result_all_converted.clean.csv	2789		217					老朋友		lau115ban55yeu52	lau115ban55yeu52				roundtrip_mismatch	lɒ115baŋ55ɦiɤ52	lau115ban55yieu52	
source_clean	result_all_converted.clean.csv	2790		217					例假		li11cia11	li11cia11				roundtrip_mismatch	li11tɕia11	li11tcia11	
source_clean	result_all_converted.clean.csv	2796		218					韵的残迹		yoen11tiq1dzaen11ciq1	yoen11tiq1dzaen11ciq1				roundtrip_mismatch	ɦiø̃11tieʔ1dzæ̃11tɕieʔ1	yoen11tiq1dzaen11tciq1	
source_clean	result_all_converted.clean.csv	2833		219					大项颈		da11ghaon11cin11	da11ghaon11cin11				roundtrip_mismatch	da11ɦɒŋ11tɕiŋ11	da11ghaon11tcin11	
source_clean	result_all_converted.clean.csv	2862		220					大脚疯		da11ciaq1fon11	da11ciaq1fon11				roundtrip_mismatch	da11tɕiaʔ1foŋ11	da11tciaq1fon11	
source_clean	result_all_converted.clean.csv	2864		220					鸡爪疯		ci33tsau55fon52	ci33tsau55fon52				roundtrip_mismatch	tɕi33tsɒ55foŋ52	tci33tsau55fon52	
source_clean	result_all_converted.clean.csv	2883		221					鸡皮		ci33bi52	ci33bi52				roundtrip_mismatch	tɕi33bi52	tci33bi52	
source_clean	result_all_converted.clean.csv	2888		221					红眼睛		won11ngaen55cin52	won11ngaen55cin52				roundtrip_mismatch	ɦuoŋ11ŋæ̃55tɕiŋ52	wuon11ngaen55tcin52	
source_clean	result_all_converted.clean.csv	2897		221					鸡盲眼		ci33ban55ngaen52	ci33ban55ngaen52				roundtrip_mismatch	tɕi33baŋ55ŋæ̃52	tci33ban55ngaen52	
source_clean	result_all_converted.clean.csv	2898		221					夜盲症		ya11ban11tseon11	ya11ban11tseon11				roundtrip_mismatch	ɦia11baŋ11tsəŋ11	yia11ban11tseon11	
source_clean	result_all_converted.clean.csv	2899		221					羊白眼		yan11baq5ngaen52	yan11baq5ngaen52				roundtrip_mismatch	ɦiaŋ11baʔ5ŋæ̃52	yian11baq5ngaen52	
source_clean	result_all_converted.clean.csv	2902		221					斗鸡眼		teu335ci55ngaen52	teu335ci55ngaen52				roundtrip_mismatch	tɤ335tɕi55ŋæ̃52	teu335tci55ngaen52	
source_clean	result_all_converted.clean.csv	2904		221					鬼睡眼		ciu335dze55ngaen52	ciu335dze55ngaen52				roundtrip_mismatch	tɕy335dzᴇ55ŋæ̃52	tciu335dze55ngaen52	
source_clean	result_all_converted.clean.csv	2910		221					借团牙		cia33doen33ngo33	cia33doen33ngo33				roundtrip_mismatch	tɕia33dø̃33ŋo33	tcia33doen33ngo33	
source_clean	result_all_converted.clean.csv	2912		222					蛀牙		ciu33ngo33	ciu33ngo33				roundtrip_mismatch	tɕy33ŋo33	tciu33ngo33	
source_clean	result_all_converted.clean.csv	2914		222					红鼻头		won11beq5deu52	won11beq5deu52				roundtrip_mismatch	ɦuoŋ11beʔ5dɤ52	wuon11beq5deu52	
source_clean	result_all_converted.clean.csv	2915		222					酒渣鼻		cieu335tso55beq54	cieu335tso55beq54				roundtrip_mismatch	tɕiɤ335tso55beʔ54	tcieu335tso55beq54	
source_clean	result_all_converted.clean.csv	2931		222					疤迹		po33ciq5	po33ciq5				roundtrip_mismatch	po33tɕieʔ5	po33tciq5	
source_clean	result_all_converted.clean.csv	2934		222					脚上的鸡眼		ciaq3zan55tiq5ci55ngaen52	ciaq3zan55tiq5ci55ngaen52				roundtrip_mismatch	tɕiaʔ3zaŋ55tieʔ5tɕi55ŋæ̃52	tciaq3zan55tiq5tci55ngaen52	
source_clean	result_all_converted.clean.csv	2935		222					脚		ciaq45	ciaq45				roundtrip_mismatch	tɕiaʔ45	tciaq45	
source_clean	result_all_converted.clean.csv	2938		222					新肉		shin33gnio55	shin33gnio55				roundtrip_mismatch	ɕiŋ33ȵiɒ55	shin33gniau55	
source_clean	result_all_converted.clean.csv	2941		223					药		yaq23	yaq23				roundtrip_mismatch	ɦiaʔ23	yiaq23	
source_clean	result_all_converted.clean.csv	2942		223					补药		pu335yaq54	pu335yaq54				roundtrip_mismatch	pu335ɦiaʔ54	pu335yiaq54	
source_clean	result_all_converted.clean.csv	2944		223					中药		tson33yaq5	tson33yaq5				roundtrip_mismatch	tsoŋ33ɦiaʔ5	tson33yiaq5	
source_clean	result_all_converted.clean.csv	2945		223					草药		tshau335yaq54	tshau335yaq54				roundtrip_mismatch	tsʰɒ335ɦiaʔ54	tshau335yiaq54	
source_clean	result_all_converted.clean.csv	2946		223					西药		shi33yaq5	shi33yaq5				roundtrip_mismatch	ɕi33ɦiaʔ5	shi33yiaq5	
source_clean	result_all_converted.clean.csv	2947		223					丸药		woen11yaq5	woen11yaq5				roundtrip_mismatch	ɦuø̃11ɦiaʔ5	wuoen11yiaq5	
source_clean	result_all_converted.clean.csv	2948		223					药丸		yaq1woen52	yaq1woen52				roundtrip_mismatch	ɦiaʔ1ɦuø̃52	yiaq1wuoen52	
source_clean	result_all_converted.clean.csv	2949		223					药片		yaq1phien55	yaq1phien55				roundtrip_mismatch	ɦiaʔ1pʰiẽ55	yiaq1phien55	
source_clean	result_all_converted.clean.csv	2950		223					药水		yaq1sy55	yaq1sy55				roundtrip_mismatch	ɦiaʔ1sɿ55	yiaq1sy55	
source_clean	result_all_converted.clean.csv	2951		223					药粉		yaq1feen55	yaq1feen55				roundtrip_mismatch	ɦiaʔ1fẽ55	yiaq1feen55	
source_clean	result_all_converted.clean.csv	2952		223					药膏		yaq1kau52	yaq1kau52				roundtrip_mismatch	ɦiaʔ1kɒ52	yiaq1kau52	
source_clean	result_all_converted.clean.csv	2953		223					膏药		kau33yaq5	kau33yaq5				roundtrip_mismatch	kɒ33ɦiaʔ5	kau33yiaq5	
source_clean	result_all_converted.clean.csv	2955		223					药方		yaq1faon52	yaq1faon52				roundtrip_mismatch	ɦiaʔ1fɒŋ52	yiaq1faon52	
source_clean	result_all_converted.clean.csv	2957		223					药店		yaq1tien55	yaq1tien55				roundtrip_mismatch	ɦiaʔ1tiẽ55	yiaq1tien55	
source_clean	result_all_converted.clean.csv	2958		223					药房		yaq1vaon52	yaq1vaon52				roundtrip_mismatch	ɦiaʔ1vɒŋ52	yiaq1vaon52	
source_clean	result_all_converted.clean.csv	2959		223					药店		yaq1tien55	yaq1tien55				roundtrip_mismatch	ɦiaʔ1tiẽ55	yiaq1tien55	
source_clean	result_all_converted.clean.csv	2962		223					卫生院		we115san55yoen52	we115san55yoen52				roundtrip_mismatch	ɦuᴇ115saŋ55ɦiø̃52	wue115san55yoen52	
source_clean	result_all_converted.clean.csv	2964		223					药砂罐		yaq1so55kuoen52	yaq1so55kuoen52				roundtrip_mismatch	ɦiaʔ1so55kuø̃52	yiaq1so55kuoen52	
source_clean	result_all_converted.clean.csv	2965		223					药罐		yaq1kuoen55	yaq1kuoen55				roundtrip_mismatch	ɦiaʔ1kuø̃55	yiaq1kuoen55	
source_clean	result_all_converted.clean.csv	2966		223					头煎		deu11cien52	deu11cien52				roundtrip_mismatch	dɤ11tɕiẽ52	deu11tcien52	
source_clean	result_all_converted.clean.csv	2967		223					二煎		gni11cien11	gni11cien11				roundtrip_mismatch	ȵi11tɕiẽ11	gni11tcien11	
source_clean	result_all_converted.clean.csv	2968		223					药渣		yaq1tso52	yaq1tso52				roundtrip_mismatch	ɦiaʔ1tso52	yiaq1tso52	
source_clean	result_all_converted.clean.csv	2971		224					男人家		ne11zeen55cia52	ne11zeen55cia52				roundtrip_mismatch	nᴇ11zẽ55tɕia52	ne11zeen55tcia52	
source_clean	result_all_converted.clean.csv	2973		224					女人家		gniu115zeen55cia52	gniu115zeen55cia52				roundtrip_mismatch	ȵy115zẽ55tɕia52	gniu115zeen55tcia52	
source_clean	result_all_converted.clean.csv	2976		224					老人家		lau115zeen55cia52	lau115zeen55cia52				roundtrip_mismatch	lɒ115zẽ55tɕia52	lau115zeen55tcia52	
source_clean	result_all_converted.clean.csv	2983		224					后生家		gheu115san55cia52	gheu115san55cia52				roundtrip_mismatch	ɦɤ115saŋ55tɕia52	gheu115san55tcia52	
source_clean	result_all_converted.clean.csv	2997		224					肉肉		gnio11gnio11	gnio11gnio11				roundtrip_mismatch	ȵiɒ11ȵiɒ11	gniau11gniau11	
source_clean	result_all_converted.clean.csv	2998		224					小鬼头		shiau335ciu55deu52	shiau335ciu55deu52				roundtrip_mismatch	ɕiɒ335tɕy55dɤ52	shiau335tciu55deu52	
source_clean	result_all_converted.clean.csv	3005		225					有铜钱人		yeu115don55dien55zeen52	yeu115don55dien55zeen52				roundtrip_mismatch	ɦiɤ115doŋ55diẽ55zẽ52	yieu115don55dien55zeen52	
source_clean	result_all_converted.clean.csv	3006		225					有细人		yeu115shi55zeen52	yeu115shi55zeen52				roundtrip_mismatch	ɦiɤ115ɕi55zẽ52	yieu115shi55zeen52	
source_clean	result_all_converted.clean.csv	3018		225					回头人		we11deu55zeen52	we11deu55zeen52				roundtrip_mismatch	ɦuᴇ11dɤ55zẽ52	wue11deu55zeen52	
source_clean	result_all_converted.clean.csv	3019		225					活彻头		weq1tsheq5deu52	weq1tsheq5deu52				roundtrip_mismatch	ɦueʔ1tsʰeʔ5dɤ52	wueq1tsheq5deu52	
source_clean	result_all_converted.clean.csv	3021		225					字为		zy11we11	zy11we11				roundtrip_mismatch	zɿ11ɦuᴇ11	zy11wue11	
source_clean	result_all_converted.clean.csv	3024		225					拖油瓶		tha33yeu55bin52	tha33yeu55bin52				roundtrip_mismatch	tʰa33ɦiɤ55biŋ52	tha33yieu55bin52	
source_clean	result_all_converted.clean.csv	3027		225					油摄		yeu11seq5	yeu11seq5				roundtrip_mismatch	ɦiɤ11seʔ5	yieu11seq5	
source_clean	result_all_converted.clean.csv	3063		227					翘脚		chiau33ciaq3	chiau33ciaq3				roundtrip_mismatch	tɕʰiɒ33tɕiaʔ3	chiau33tciaq3	
source_clean	result_all_converted.clean.csv	3064		227					折脚佬		tseq3ciaq5lau52	tseq3ciaq5lau52				roundtrip_mismatch	tseʔ3tɕiaʔ5lɒ52	tseq3tciaq5lau52	
source_clean	result_all_converted.clean.csv	3065		227					脚佬		ciaq3lau55	ciaq3lau55				roundtrip_mismatch	tɕiaʔ3lɒ55	tciaq3lau55	
source_clean	result_all_converted.clean.csv	3069		227					借手佬		cia33seu33lau33	cia33seu33lau33				roundtrip_mismatch	tɕia33sɤ33lɒ33	tcia33seu33lau33	
source_clean	result_all_converted.clean.csv	3070		227					用左手的人		yon11cia11seu11tiq1zeen11	yon11cia11seu11tiq1zeen11				roundtrip_mismatch	ɦioŋ11tɕia11sɤ11tieʔ1zẽ11	yion11tcia11seu11tiq1zeen11	
source_clean	result_all_converted.clean.csv	3072		227					借		cia33	cia33				roundtrip_mismatch	tɕia33	tcia33	
source_clean	result_all_converted.clean.csv	3073		227					借脚佬		cia33ciaq3lau33	cia33ciaq3lau33				roundtrip_mismatch	tɕia33tɕiaʔ3lɒ33	tcia33tciaq3lau33	
source_clean	result_all_converted.clean.csv	3085		227					经济头人		cin33ci55deu55zeen52	cin33ci55deu55zeen52				roundtrip_mismatch	tɕiŋ33tɕi55dɤ55zẽ52	tcin33tci55deu55zeen52	
source_clean	result_all_converted.clean.csv	3095		228					夜新鲜		ya11shin11shien11	ya11shin11shien11				roundtrip_mismatch	ɦia11ɕiŋ11ɕiẽ11	yia11shin11shien11	
source_clean	result_all_converted.clean.csv	3101		228					坏胚子		wa11phe11tsy11	wa11phe11tsy11				roundtrip_mismatch	ɦua11pʰᴇ11tsɿ11	wua11phe11tsy11	
source_clean	result_all_converted.clean.csv	3102		228					壁鬼		piq3ciu55	piq3ciu55				roundtrip_mismatch	pieʔ3tɕy55	piq3tciu55	
source_clean	result_all_converted.clean.csv	3103		228					阴司鬼		in33sy55ciu52	in33sy55ciu52				roundtrip_mismatch	iŋ33sɿ55tɕy52	in33sy55tciu52	
source_clean	result_all_converted.clean.csv	3105		228					极煞鬼		jiq1saeq5ciu52	jiq1saeq5ciu52				roundtrip_mismatch	dʑieʔ1sæʔ5tɕy52	jiq1saeq5tciu52	
source_clean	result_all_converted.clean.csv	3106		228					力极鬼		liq1jiq5ciu52	liq1jiq5ciu52				roundtrip_mismatch	lieʔ1dʑieʔ5tɕy52	liq1jiq5tciu52	
source_clean	result_all_converted.clean.csv	3107		228					性急鬼		shin33ciq3ciu33	shin33ciq3ciu33				roundtrip_mismatch	ɕiŋ33tɕieʔ3tɕy33	shin33tciq3tciu33	
source_clean	result_all_converted.clean.csv	3108		228					倒醉鬼		tau335tse55ciu52	tau335tse55ciu52				roundtrip_mismatch	tɒ335tsᴇ55tɕy52	tau335tse55tciu52	
source_clean	result_all_converted.clean.csv	3112		228					责骂人熊样		tseq3mo55zeen55yon55yan52	tseq3mo55zeen55yon55yan52				roundtrip_mismatch	tseʔ3mo55zẽ55ɦioŋ55ɦiaŋ52	tseq3mo55zeen55yion55yian52	
source_clean	result_all_converted.clean.csv	3120		229					空壳大少爷		khuon33khoq5da55sau55ya52	khuon33khoq5da55sau55ya52				roundtrip_mismatch	kʰuoŋ33kʰoʔ5da55sɒ55ɦia52	khuon33khoq5da55sau55yia52	
source_clean	result_all_converted.clean.csv	3150		230					破脚骨		pha33ciaq3kueq3	pha33ciaq3kueq3				roundtrip_mismatch	pʰa33tɕiaʔ3kueʔ3	pha33tciaq3kueq3	
source_clean	result_all_converted.clean.csv	3160		230					地主		di11ciu11	di11ciu11				roundtrip_mismatch	di11tɕy11	di11tciu11	
source_clean	result_all_converted.clean.csv	3164		230					会计		kue33ci33	kue33ci33				roundtrip_mismatch	kuᴇ33tɕi33	kue33tci33	
source_clean	result_all_converted.clean.csv	3169		230					手脚		seu335ciaq54	seu335ciaq54				roundtrip_mismatch	sɤ335tɕiaʔ54	seu335tciaq54	
source_clean	result_all_converted.clean.csv	3172		230					生活		san33weq5	san33weq5				roundtrip_mismatch	saŋ33ɦueʔ5	san33wueq5	
source_clean	result_all_converted.clean.csv	3187		231					腰机师父		iau33ci55sy55vu52	iau33ci55sy55vu52				roundtrip_mismatch	iɒ33tɕi55sɿ55vu52	iau33tci55sy55vu52	
source_clean	result_all_converted.clean.csv	3210		232					即指		ciq3tsy55	ciq3tsy55				roundtrip_mismatch	tɕieʔ3tsɿ55	tciq3tsy55	
source_clean	result_all_converted.clean.csv	3220		232					邮差		yeu11tshy52	yeu11tshy52				roundtrip_mismatch	ɦiɤ11tsʰɿ52	yieu11tshy52	
source_clean	result_all_converted.clean.csv	3221		232					佣人		yon11zeen11	yon11zeen11				roundtrip_mismatch	ɦioŋ11zẽ11	yion11zeen11	
source_clean	result_all_converted.clean.csv	3229		232					接生婆		ciq3san55bo52	ciq3san55bo52				roundtrip_mismatch	tɕieʔ3saŋ55bo52	tciq3san55bo52	
source_clean	result_all_converted.clean.csv	3236		232					荐头		cien33deu33	cien33deu33				roundtrip_mismatch	tɕiẽ33dɤ33	tcien33deu33	
source_clean	result_all_converted.clean.csv	3241		233					师爷		sy33ya52	sy33ya52				roundtrip_mismatch	sɿ33ɦia52	sy33yia52	
source_clean	result_all_converted.clean.csv	3250		233					警察		cin335tshaeq54	cin335tshaeq54				roundtrip_mismatch	tɕiŋ335tsʰæʔ54	tcin335tshaeq54	
source_clean	result_all_converted.clean.csv	3257		233					美食家		me115zeoq5cia52	me115zeoq5cia52				roundtrip_mismatch	mᴇ115zəʔ5tɕia52	me115zeoq5tcia52	
source_clean	result_all_converted.clean.csv	3269		233					破话作头		pha33wo33tseq3deu33	pha33wo33tseq3deu33				roundtrip_mismatch	pʰa33ɦuo33tseʔ3dɤ33	pha33wuo33tseq3deu33	
source_clean	result_all_converted.clean.csv	3275		234					阿兴阿旺		o33shin55o55waon52	o33shin55o55waon52				roundtrip_mismatch	o33ɕiŋ55o55ɦuɒŋ52	o33shin55o55wuaon52	
source_clean	result_all_converted.clean.csv	3276		234					双肌中		saon33ci55tson52	saon33ci55tson52				roundtrip_mismatch	sɒŋ33tɕi55tsoŋ52	saon33tci55tson52	
source_clean	result_all_converted.clean.csv	3294		234					爷爷		ya11ya52	ya11ya52				roundtrip_mismatch	ɦia11ɦia52	yia11yia52	
source_clean	result_all_converted.clean.csv	3298		234					姑爷爷		ku33ya55ya52	ku33ya55ya52				roundtrip_mismatch	ku33ɦia55ɦia52	ku33yia55yia52	
source_clean	result_all_converted.clean.csv	3304		235					太爷爷		tha33ya33ya33	tha33ya33ya33				roundtrip_mismatch	tʰa33ɦia33ɦia33	tha33yia33yia33	
source_clean	result_all_converted.clean.csv	3320		235					阿姐		o33cia55	o33cia55				roundtrip_mismatch	o33tɕia55	o33tcia55	
source_clean	result_all_converted.clean.csv	3321		235					几切		ci33chiq5	ci33chiq5				roundtrip_mismatch	tɕi33tɕʰieʔ5	tci33chiq5	
source_clean	result_all_converted.clean.csv	3322		235					姐姐		cia335cia52	cia335cia52				roundtrip_mismatch	tɕia335tɕia52	tcia335tcia52	
source_clean	result_all_converted.clean.csv	3344		236					当家人		taon33cia55zeen52	taon33cia55zeen52				roundtrip_mismatch	tɒŋ33tɕia55zẽ52	taon33tcia55zeen52	
source_clean	result_all_converted.clean.csv	3359		236					养新妇		yan115shin55vu52	yan115shin55vu52				roundtrip_mismatch	ɦiaŋ115ɕiŋ55vu52	yian115shin55vu52	
source_clean	result_all_converted.clean.csv	3360		236					童养媳		don11yan55shiq54	don11yan55shiq54				roundtrip_mismatch	doŋ11ɦiaŋ55ɕieʔ54	don11yian55shiq54	
source_clean	result_all_converted.clean.csv	3361		236					养新妇头		yan115shin55vu55deu52	yan115shin55vu55deu52				roundtrip_mismatch	ɦiaŋ115ɕiŋ55vu55dɤ52	yian115shin55vu55deu52	
source_clean	result_all_converted.clean.csv	3362		236					养亲		yan115chin52	yan115chin52				roundtrip_mismatch	ɦiaŋ115tɕʰiŋ52	yian115chin52	
source_clean	result_all_converted.clean.csv	3377		237					堂阿姐		daon11o55cia52	daon11o55cia52				roundtrip_mismatch	dɒŋ11o55tɕia52	daon11o55tcia52	
source_clean	result_all_converted.clean.csv	3388		237					姑爷		ku33ya52	ku33ya52				roundtrip_mismatch	ku33ɦia52	ku33yia52	
source_clean	result_all_converted.clean.csv	3391		238					垫脚女婿		dien11ciaq1gniu11shi11	dien11ciaq1gniu11shi11				roundtrip_mismatch	diẽ11tɕiaʔ1ȵy11ɕi11	dien11tciaq1gniu11shi11	
source_clean	result_all_converted.clean.csv	3392		238					进舍女婿		cin33se33gniu33shi33	cin33se33gniu33shi33				roundtrip_mismatch	tɕiŋ33sᴇ33ȵy33ɕi33	tcin33se33gniu33shi33	
source_clean	result_all_converted.clean.csv	3394		238					姐夫		cia335fu52	cia335fu52				roundtrip_mismatch	tɕia335fu52	tcia335fu52	
source_clean	result_all_converted.clean.csv	3395		238					姐丈		cia335dzan52	cia335dzan52				roundtrip_mismatch	tɕia335dzaŋ52	tcia335dzan52	
source_clean	result_all_converted.clean.csv	3429		239					表阿姐		piau335o55cia52	piau335o55cia52				roundtrip_mismatch	piɒ335o55tɕia52	piau335o55tcia52	
source_clean	result_all_converted.clean.csv	3439		239					当面叫名字		taon33mien55ciau55min55zy52	taon33mien55ciau55min55zy52				roundtrip_mismatch	tɒŋ33miẽ55tɕiɒ55miŋ55zɿ52	taon33mien55tciau55min55zy52	
source_clean	result_all_converted.clean.csv	3456		240					将几切		cian33ci55chiq54	cian33ci55chiq54				roundtrip_mismatch	tɕiaŋ33tɕi55tɕʰieʔ54	tcian33tci55chiq54	
source_clean	result_all_converted.clean.csv	3460		240					几切		ci33chiq5	ci33chiq5				roundtrip_mismatch	tɕi33tɕʰieʔ5	tci33chiq5	
source_clean	result_all_converted.clean.csv	3466		240					叔太爷		shioeq3tha55ya52	shioeq3tha55ya52				roundtrip_mismatch	ɕiøʔ3tʰa55ɦia52	shioeq3tha55yia52	
source_clean	result_all_converted.clean.csv	3467		240					连襟		lien11cin52	lien11cin52				roundtrip_mismatch	liẽ11tɕiŋ52	lien11tcin52	
source_clean	result_all_converted.clean.csv	3470		240					亲家		chin33cia52	chin33cia52				roundtrip_mismatch	tɕʰiŋ33tɕia52	chin33tcia52	
source_clean	result_all_converted.clean.csv	3471		240					亲家公		chin33cia55kuon52	chin33cia55kuon52				roundtrip_mismatch	tɕʰiŋ33tɕia55kuoŋ52	chin33tcia55kuon52	
source_clean	result_all_converted.clean.csv	3472		240					亲家母		chin33cia55mu52	chin33cia55mu52				roundtrip_mismatch	tɕʰiŋ33tɕia55mu52	chin33tcia55mu52	
source_clean	result_all_converted.clean.csv	3474		240					亲眷		chin33cioen55	chin33cioen55				roundtrip_mismatch	tɕʰiŋ33tɕiø̃55	chin33tcioen55	
source_clean	result_all_converted.clean.csv	3476		240					娘家		gnian11cia52	gnian11cia52				roundtrip_mismatch	ȵiaŋ11tɕia52	gnian11tcia52	
source_clean	result_all_converted.clean.csv	3477		240					女家		gniu115cia52	gniu115cia52				roundtrip_mismatch	ȵy115tɕia52	gniu115tcia52	
source_clean	result_all_converted.clean.csv	3478		240					婆家		bo11cia52	bo11cia52				roundtrip_mismatch	bo11tɕia52	bo11tcia52	
source_clean	result_all_converted.clean.csv	3479		240					夫家		fu33cia52	fu33cia52				roundtrip_mismatch	fu33tɕia52	fu33tcia52	
source_clean	result_all_converted.clean.csv	3480		240					男家		ne11cia52	ne11cia52				roundtrip_mismatch	nᴇ11tɕia52	ne11tcia52	
source_clean	result_all_converted.clean.csv	3482		241					继拜爹		ci33pa33tia33	ci33pa33tia33				roundtrip_mismatch	tɕi33pa33tia33	tci33pa33tia33	
source_clean	result_all_converted.clean.csv	3484		241					继拜娘		ci33pa33gnian33	ci33pa33gnian33				roundtrip_mismatch	tɕi33pa33ȵiaŋ33	tci33pa33gnian33	
source_clean	result_all_converted.clean.csv	3485		241					继娘		ci33gnian33	ci33gnian33				roundtrip_mismatch	tɕi33ȵiaŋ33	tci33gnian33	
source_clean	result_all_converted.clean.csv	3500		241					朋友		ban11yeu55	ban11yeu55				roundtrip_mismatch	baŋ11ɦiɤ55	ban11yieu55	
source_clean	result_all_converted.clean.csv	3512		242					结拜兄弟		ciq3pa55shion55di52	ciq3pa55shion55di52				roundtrip_mismatch	tɕieʔ3pa55ɕioŋ55di52	tciq3pa55shion55di52	
source_clean	result_all_converted.clean.csv	3513		242					上级		zan115ciq54	zan115ciq54				roundtrip_mismatch	zaŋ115tɕieʔ54	zan115tciq54	
source_clean	result_all_converted.clean.csv	3515		242					下级		gho115ciq54	gho115ciq54				roundtrip_mismatch	ɦo115tɕieʔ54	gho115tciq54	
source_clean	result_all_converted.clean.csv	3530		242					喜酒		shi335cieu52	shi335cieu52				roundtrip_mismatch	ɕi335tɕiɤ52	shi335tcieu52	
source_clean	result_all_converted.clean.csv	3531		242					指婚庆酒席		tsy335huen55chin55cieu55jiq54	tsy335huen55chin55cieu55jiq54				roundtrip_mismatch	tsɿ335huẽ55tɕʰiŋ55tɕiɤ55dʑieʔ54	tsy335huen55chin55tcieu55jiq54	
source_clean	result_all_converted.clean.csv	3535		242					红绿帖		won11loq5thiaq54	won11loq5thiaq54				roundtrip_mismatch	ɦuoŋ11loʔ5tʰiaʔ54	wuon11loq5thiaq54	
source_clean	result_all_converted.clean.csv	3536		242					凤冠霞帧		von11kuoen11ya11	von11kuoen11ya11				roundtrip_mismatch	voŋ11kuø̃11ɦia11	von11kuoen11yia11	
source_clean	result_all_converted.clean.csv	3576		244					焦头信		ciau33deu55shin52	ciau33deu55shin52				roundtrip_mismatch	tɕiɒ33dɤ55ɕiŋ52	tciau33deu55shin52	
source_clean	result_all_converted.clean.csv	3587		244					宝卷		pau335cioen52	pau335cioen52				roundtrip_mismatch	pɒ335tɕiø̃52	pau335tcioen52	
source_clean	result_all_converted.clean.csv	3594		244					天老爷		thien33lau55ya52	thien33lau55ya52				roundtrip_mismatch	tʰiẽ33lɒ55ɦia52	thien33lau55yia52	
source_clean	result_all_converted.clean.csv	3598		245					灶司爷		tsa33sy33ya33	tsa33sy33ya33				roundtrip_mismatch	tsa33sɿ33ɦia33	tsa33sy33yia33	
source_clean	result_all_converted.clean.csv	3606		245					包爷爷菩萨		pa33ya55ya55bu55saeq54	pa33ya55ya55bu55saeq54				roundtrip_mismatch	pa33ɦia55ɦia55bu55sæʔ54	pa33yia55yia55bu55saeq54	
source_clean	result_all_converted.clean.csv	3609		245					地藏王菩萨		di11dzaon11waon11bu11saeq1	di11dzaon11waon11bu11saeq1				roundtrip_mismatch	di11dzɒŋ11ɦuɒŋ11bu11sæʔ1	di11dzaon11wuaon11bu11saeq1	
source_clean	result_all_converted.clean.csv	3613		245					龙王菩萨		lon11waon55bu55saeq54	lon11waon55bu55saeq54				roundtrip_mismatch	loŋ11ɦuɒŋ55bu55sæʔ54	lon11wuaon55bu55saeq54	
source_clean	result_all_converted.clean.csv	3614		245					海龙王		he335lon55waon52	he335lon55waon52				roundtrip_mismatch	hᴇ335loŋ55ɦuɒŋ52	he335lon55wuaon52	
source_clean	result_all_converted.clean.csv	3616		245					活无常		weq1wu55dzaon52	weq1wu55dzaon52				roundtrip_mismatch	ɦueʔ1ɦu55dzɒŋ52	wueq1wu55dzaon52	
source_clean	result_all_converted.clean.csv	3621		245					活灵		weq1lin52	weq1lin52				roundtrip_mismatch	ɦueʔ1liŋ52	wueq1lin52	
source_clean	result_all_converted.clean.csv	3623		245					活		weq23	weq23				roundtrip_mismatch	ɦueʔ23	wueq23	
source_clean	result_all_converted.clean.csv	3624		245					鬼		ciu335	ciu335				roundtrip_mismatch	tɕy335	tciu335	
source_clean	result_all_converted.clean.csv	3627		245					吊煞鬼		tiau33saeq3ciu33	tiau33saeq3ciu33				roundtrip_mismatch	tiɒ33sæʔ3tɕy33	tiau33saeq3tciu33	
source_clean	result_all_converted.clean.csv	3629		246					潭煞鬼		deen11saeq5ciu52	deen11saeq5ciu52				roundtrip_mismatch	dẽ11sæʔ5tɕy52	deen11saeq5tciu52	
source_clean	result_all_converted.clean.csv	3631		246					火烧鬼		hu335sau55ciu52	hu335sau55ciu52				roundtrip_mismatch	hu335sɒ55tɕy52	hu335sau55tciu52	
source_clean	result_all_converted.clean.csv	3632		246					跌煞鬼		tiq3saeq5ciu52	tiq3saeq5ciu52				roundtrip_mismatch	tieʔ3sæʔ5tɕy52	tiq3saeq5tciu52	
source_clean	result_all_converted.clean.csv	3633		246					舍五鬼		se335wu55ciu52	se335wu55ciu52				roundtrip_mismatch	sᴇ335ɦu55tɕy52	se335wu55tciu52	
source_clean	result_all_converted.clean.csv	3634		246					杀头鬼		saeq3deu55ciu52	saeq3deu55ciu52				roundtrip_mismatch	sæʔ3dɤ55tɕy52	saeq3deu55tciu52	
source_clean	result_all_converted.clean.csv	3635		246					枪毙鬼		chian33bi55ciu52	chian33bi55ciu52				roundtrip_mismatch	tɕʰiaŋ33bi55tɕy52	chian33bi55tciu52	
source_clean	result_all_converted.clean.csv	3636		246					饿煞鬼		ngo11saeq1ciu11	ngo11saeq1ciu11				roundtrip_mismatch	ŋo11sæʔ1tɕy11	ngo11saeq1tciu11	
source_clean	result_all_converted.clean.csv	3637		246					哭煞鬼		khoq3saeq5ciu52	khoq3saeq5ciu52				roundtrip_mismatch	kʰoʔ3sæʔ5tɕy52	khoq3saeq5tciu52	
source_clean	result_all_converted.clean.csv	3638		246					短命鬼		toen335min55ciu52	toen335min55ciu52				roundtrip_mismatch	tø̃335miŋ55tɕy52	toen335min55tciu52	
